Time,Sine Wave,Current (A)
1.745,0.0004934396342682,1.0191596829129492e-06
1.7455,0.0003996923497433,1.0154915517292583e-06
1.746,0.0003158107166998,1.0122206351514053e-06
1.7465,0.0002417955630157,1.0093432071240634e-06
1.747,0.0001776476191909,1.0068559962081504e-06
1.7475,0.0001233675183391,1.0047561794368033e-06
1.748,7.895579618377724e-05,1.003041377022566e-06
1.7485,4.4412891050171766e-05,1.0017096479017136e-06
1.749,1.9739143862884667e-05,1.000759486104506e-06
1.7495,4.934798142008923e-06,1.0001898179416848e-06
1.75,1.1102230246251563e-16,1.0000000000000042e-06
1.7505,4.9347981418979e-06,1.0001898179416806e-06
1.751,1.9739143862773645e-05,1.0007594861045016e-06
1.7515,4.4412891050171766e-05,1.0017096479017136e-06
1.752,7.895579618366622e-05,1.0030413770225616e-06
1.7525,0.0001233675183391,1.0047561794368033e-06
1.753,0.0001776476191908,1.0068559962081466e-06
1.7535,0.0002417955630158,1.0093432071240672e-06
1.754,0.0003158107166998,1.0122206351514053e-06
1.7545,0.0003996923497432,1.0154915517292545e-06
1.755,0.0004934396342682,1.0191596829129492e-06
1.7555,0.0005970516450268,1.023229216385149e-06
1.756,0.0007105273594105,1.0277048093523565e-06
1.7565,0.0008338656574596,1.0325915973474374e-06
1.757,0.0009670653218751,1.0378952039613402e-06
1.7575,0.0011101250380298,1.043621751529457e-06
1.758,0.0012630433939824,1.0497778728009415e-06
1.7585,0.0014258188804902,1.0563707236216482e-06
1.759,0.0015984498910248,1.0634079966644944e-06
1.7595,0.0017809347217881,1.0708979362436655e-06
1.76,0.0019732715717283,1.0788493542521859e-06
1.7605,0.0021754585425585,1.087271647265672e-06
1.761,0.0023874936387747,1.0961748148581226e-06
1.7615,0.0026093747676764,1.1055694791793505e-06
1.762,0.002841099739386,1.1154669058469733e-06
1.7625,0.0030826662668721,1.1258790262100773e-06
1.763,0.0033340719659702,1.1368184610451896e-06
1.7635,0.0035953143554076,1.1482985457499634e-06
1.764,0.0038663908568274,1.1603333571039402e-06
1.7645,0.0041472987948143,1.1729377416707629e-06
1.765,0.0044380353969202,1.1861273459209734e-06
1.7655,0.0047385977936917,1.1999186481599313e-06
1.766,0.0050489830187,1.2143289923508746e-06
1.7665,0.0053691880085676,1.2293766239286944e-06
1.767,0.0056992096030011,1.2450807277068998e-06
1.7675,0.0060390445448205,1.261461467985937e-06
1.768,0.0063886894799917,1.2785400309787439e-06
1.7685,0.0067481409576606,1.2963386696764307e-06
1.769,0.0071173954301865,1.3148807512847626e-06
1.7695,0.0074964492531764,1.334190807370637e-06
1.77,0.0078852986855222,1.3542945868665974e-06
1.7705,0.008283939889437,1.3752191120905305e-06
1.771,0.0086923689304936,1.396992737948005e-06
1.7715,0.0091105817776614,1.4196452144949678e-06
1.772,0.0095385743033489,1.4432077530503725e-06
1.7725,0.0099763422834424,1.4677130960594374e-06
1.773,0.0104238813973492,1.4931955909219384e-06
1.7735,0.0108811872280382,1.5196912680127245e-06
1.774,0.011348255262086,1.547237923136943e-06
1.7745,0.0118250808897194,1.5758752046769429e-06
1.775,0.0123116594048624,1.6056447057052123e-06
1.7755,0.0128079860051809,1.636590061354381e-06
1.776,0.0133140557921319,1.668757051754782e-06
1.7765,0.0138298637710111,1.702193710869204e-06
1.777,0.0143554048510019,1.7369504415762513e-06
1.7775,0.014890673845226,1.7730801373762083e-06
1.778,0.0154356654707944,1.810638311117395e-06
1.7785,0.01599037434886,1.8496832311669495e-06
1.779,0.0165547950046703,1.8902760654773209e-06
1.7795,0.0171289218676208,1.9324810340293274e-06
1.78,0.0177127492713113,1.976365570164133e-06
1.7805,0.018306271453601,2.022000491349616e-06
1.781,0.0189094825566658,2.069460179962972e-06
1.7815,0.0195223766270554,2.1188227747092835e-06
1.782,0.0201449476157529,2.170170373337115e-06
1.7825,0.0207771893782339,2.223589247355549e-06
1.783,0.0214190956745279,2.2791700695043263e-06
1.7835,0.0220706601692781,2.337008154778283e-06
1.784,0.0227318764318065,2.3972037158617808e-06
1.7845,0.0234027379361753,2.4598621338847396e-06
1.785,0.0240832380612524,2.525094245474715e-06
1.7855,0.0247733700907764,2.5930166471440235e-06
1.786,0.0254731272134226,2.6637520181217623e-06
1.7865,0.0261825025228709,2.737429462815826e-06
1.787,0.0269014890178735,2.8141848741703613e-06
1.7875,0.0276300796023234,2.8941613192707835e-06
1.788,0.0283682670853256,2.977509448641178e-06
1.7885,0.0291160441812685,3.0643879307776735e-06
1.789,0.029873403509894,3.1549639135677346e-06
1.7895,0.0306403375963706,3.249413514360097e-06
1.79,0.0314168388713687,3.3479223405717526e-06
1.7905,0.0322028996711343,3.4506860428491893e-06
1.791,0.0329985122375651,3.5579109029427144e-06
1.7915,0.0338036687182849,3.669814458602686e-06
1.792,0.0346183611667257,3.78662616797035e-06
1.7925,0.0354425815422014,3.908588116106413e-06
1.793,0.0362763217099898,4.035955766491827e-06
1.7935,0.0371195734414123,4.168998760531974e-06
1.794,0.0379723284139139,4.308001768312778e-06
1.7945,0.0388345782111478,4.453265394089018e-06
1.795,0.0397063143230567,4.605107140231909e-06
1.7955,0.0405875281459569,4.763862433632508e-06
1.796,0.0414782109826238,4.929885718843692e-06
1.7965,0.0423783540423773,5.103551622552329e-06
1.797,0.0432879484411691,5.2852561943061365e-06
1.7975,0.0442069852016699,5.475418228776366e-06
1.798,0.045135455253357,5.674480675222305e-06
1.7985,0.0460733494326064,5.882912140238221e-06
1.799,0.0470206584827811,6.101208490305926e-06
1.7995,0.0479773730543231,6.329894561158801e-06
1.8,0.0489434837048462,6.569525981477102e-06
1.8005,0.0499189808992279,6.820691118990244e-06
1.801,0.050903855009705,7.084013157662095e-06
1.8015,0.0518980963159682,7.360152315277961e-06
1.802,0.0529016950052558,7.649808211448004e-06
1.8025,0.0539146411724547,7.95372239679353e-06
1.803,0.0549369248201946,8.2726810548836e-06
1.8035,0.0559685358589502,8.60751788936858e-06
1.804,0.0570094641071353,8.959117209686942e-06
1.8045,0.0580596992912092,9.328417229746081e-06
1.805,0.0591192310457743,9.716413595057396e-06
1.8055,0.0601880489136806,1.0124163154997145e-05
1.806,0.0612661423461255,1.055278799812823e-05
1.8065,0.0623535007027639,1.1003479769901922e-05
1.807,0.0634501132518071,1.1477504293528223e-05
1.8075,0.0645559691701327,1.1976206516423056e-05
1.808,0.0656710575433879,1.2501015806355556e-05
1.8085,0.0667953673661013,1.3053451623302539e-05
1.809,0.0679288875417889,1.3635129595025347e-05
1.8095,0.0690716068830641,1.4247768026579633e-05
1.81,0.0702235141117484,1.4893194876323984e-05
1.8105,0.0713845978589824,1.557335523354878e-05
1.811,0.0725548466653382,1.6290319335608614e-05
1.8115,0.0737342489809336,1.7046291165429595e-05
1.812,0.0749227931655421,1.7843617673490834e-05
1.8125,0.0761204674887133,1.8684798671891063e-05
1.813,0.0773272601298852,1.9572497451876676e-05
1.8135,0.0785431591785015,2.0509552180327344e-05
1.814,0.0797681526341295,2.1498988135122923e-05
1.8145,0.0810022284065784,2.2544030844127067e-05
1.815,0.0822453743160186,2.364812019773049e-05
1.8155,0.0834975780931024,2.4814925610542385e-05
1.816,0.0847588273790826,2.6048362313929007e-05
1.8165,0.086029109725939,2.735260886774292e-05
1.817,0.0873084125964973,2.8732125986748783e-05
1.8175,0.0885967233645548,3.0191676785075657e-05
1.818,0.0898940293150043,3.1736348550457704e-05
1.8185,0.0912003176439597,3.337157616920928e-05
1.819,0.0925155754588828,3.510316733282824e-05
1.8195,0.0938397897787106,3.693732966792239e-05
1.82,0.0951729475339808,3.888069994287617e-05
1.8205,0.0965150355669655,4.094037551742221e-05
1.821,0.0978660406317967,4.312394821507002e-05
1.8215,0.099225949394602,4.543954081341025e-05
1.822,0.100594748433629,4.789584636356502e-05
1.8225,0.1019724242393843,5.050217056785896e-05
1.823,0.103358963214764,5.326847746397099e-05
1.8235,0.1047543516751889,5.620543868483068e-05
1.824,0.1061585758487367,5.932448658626019e-05
1.8245,0.1075716218762817,6.263787155916275e-05
1.825,0.1089934758116316,6.615872386995683e-05
1.8255,0.1104241236216623,6.9901120402281e-05
1.826,0.1118635511864556,7.388015670489903e-05
1.8265,0.1133117442994435,7.81120247854499e-05
1.827,0.1147686886675447,8.261409712742136e-05
1.8275,0.1162343699113064,8.74050174489462e-05
1.828,0.1177087735650465,9.250479876678373e-05
1.8285,0.119191885076996,9.793492937767172e-05
1.829,0.1206836898094433,0.0001037184874224218
1.8295,0.1221841730388786,0.00010988026475607199
1.83,0.1236933199561366,0.00011644690091057362
1.8305,0.1252111156665473,0.00012344702800540163
1.831,0.1267375451900798,0.00013091142753645938
1.8315,0.1282725934614911,0.00013887320005565493
1.832,0.1298162453304742,0.00014736794884277426
1.8325,0.1313684855618084,0.00015643397876878852
1.833,0.1329292988355096,0.00016611251165605907
1.8335,0.1344986697469814,0.00017644791955701412
1.834,0.136076582807165,0.00018748797749958943
1.8345,0.1376630224426962,0.00019928413738619317
1.835,0.1392579729960564,0.00021189182488394776
1.8355,0.1408614187257276,0.00022537076130923047
1.836,0.1424733438063476,0.00023978531268983218
1.8365,0.1440937323288668,0.00025520486838523783
1.837,0.1457225683007045,0.0002717042518609743
1.8375,0.1473598356459082,0.00028936416644860443
1.838,0.1490055182053085,0.0003082716791804292
1.8385,0.1506595997366837,0.00032852074606991793
1.839,0.1523220639149161,0.0003502127825167195
1.8395,0.1539928943321579,0.00037345728285272594
1.84,0.1556720744979849,0.0003983724934141509
1.8405,0.1573595878395676,0.0004250861439292006
1.841,0.1590554177018306,0.00045373624245228426
1.8415,0.1607595473476188,0.00048447193956056936
1.842,0.1624719599578588,0.0005174544680585384
1.8425,0.1641926386317291,0.0005528581650175367
1.843,0.1659215663868281,0.0005908715836133444
1.8435,0.1676587261593367,0.0006316987029223835
1.844,0.1694041008041874,0.000675560244601994
1.8445,0.171157673095238,0.0007226951062180977
1.845,0.1729194257254379,0.0007733619219023105
1.8455,0.1746893413070011,0.000827840762029039
1.846,0.1764674023715721,0.0008864349847080667
1.8465,0.1782535913704092,0.0009494732531022678
1.847,0.1800478906745469,0.0010173117339092866
1.8475,0.1818502825749768,0.0010903364938095518
1.848,0.1836607492828161,0.0011689661122846482
1.8485,0.1854792729294906,0.001253654530973271
1.849,0.1873058355669059,0.0013448941616641175
1.8495,0.1891404191676263,0.0014432192771514684
1.85,0.1909830056250522,0.0015492097115121972
1.8505,0.1928335767535992,0.00166349489892841
1.851,0.1946921142888774,0.0017867582829987783
1.8515,0.1965585998878727,0.0019197421315807857
1.852,0.1984330151291237,0.002063252795612882
1.8525,0.2003153415129095,0.0022181664541141384
1.853,0.202205560461429,0.002385435391678121
1.8535,0.204103653318984,0.0025660948593140506
1.854,0.2060096013521644,0.002761270574476642
1.8545,0.2079233857500326,0.002972186921616744
1.855,0.2098449876243091,0.003200175920629404
1.8555,0.2117743880095605,0.003446687037230571
1.856,0.2137115678633815,0.003713297916619985
1.8565,0.2156565080665902,0.004001726129862271
1.857,0.2176091894234109,0.004313842031302893
1.8575,0.2195695926616692,0.0046516828351382995
1.858,0.2215376984329764,0.005017468030047618
1.8585,0.2235134873129212,0.005413616262698038
1.859,0.2254969398012658,0.005842763834050238
1.8595,0.2274880363221351,0.00630778496685149
1.86,0.2294867572242113,0.006811814018659305
1.8605,0.2314930827809226,0.007358269832327604
1.861,0.2335069931906492,0.007950882435306932
1.8615,0.2355284685769074,0.008593722320512502
1.862,0.2375574889885521,0.009291232565173349
1.8625,0.2395940343999689,0.010048264070150909
1.863,0.2416380847112779,0.010870114231039339
1.8635,0.2436896197485276,0.011762569384157909
1.864,0.2457486192638956,0.012731951405694025
1.8645,0.2478150629358879,0.013785168881060253
1.865,0.2498889303695397,0.01492977330441479
1.8655,0.2519702010966166,0.016174020815681825
1.866,0.254058854575818,0.017526940034785655
1.8665,0.256154870192975,0.018998406610706158
1.867,0.2582582272612607,0.02059922516699732
1.8675,0.2603689050213901,0.022341219396178263
1.868,0.2624868826418257,0.024237331133732738
1.8685,0.2646121392189836,0.026301729329062485
1.869,0.2667446537774394,0.02854992992658312
1.8695,0.2688844052701351,0.030998927776218647
1.87,0.2710313725785888,0.033667341809944906
1.8705,0.2731855345130974,0.03657557485098034
1.871,0.2753468698129534,0.03974598956615575
1.8715,0.2775153571466501,0.043203102231292305
1.872,0.2796909751120929,0.046973796155970145
1.8725,0.2818737022368108,0.05108755680957713
1.873,0.2840635169781683,0.055576730907178656
1.8735,0.2862603977235781,0.06047681195384407
1.874,0.2884643227907152,0.06582675501217186
1.8745,0.2906752704277265,0.07166932375274448
1.875,0.2928932188134515,0.07805147317438682
1.8755,0.2951181460576374,0.08502477174375171
1.876,0.2973500302011508,0.09264586710610341
1.8765,0.2995888492161935,0.10097699996549835
1.877,0.301834581006527,0.11008657122773455
1.8775,0.3040872034076852,0.12004976804885246
1.878,0.3063466941871957,0.13094925504199043
1.8785,0.3086130310447929,0.14287593757227954
1.879,0.3108861916126507,0.15592980482133248
1.8795,0.3131661534555908,0.17022086113721052
1.88,0.3154528940713115,0.1858701551132203
1.8805,0.3177463908906036,0.20301091686823347
1.881,0.3200466212775807,0.22178981514561913
1.8815,0.3223535625298975,0.24236834711875974
1.882,0.3246671918789752,0.2649243752042275
1.8825,0.3269874864902261,0.28965382675387846
1.883,0.3293144234632793,0.3167725742430094
1.8835,0.3316479798322062,0.34651851551283436
1.884,0.3339881325657488,0.37915387578433235
1.8845,0.3363348585675417,0.4149677555613088
1.885,0.3386881346763483,0.454278951212018
1.8855,0.341047937666283,0.4974390779896144
1.886,0.3434142442470433,0.5448360285594143
1.8865,0.3457870310641385,0.5968978037808145
1.887,0.3481662746991207,0.6540967565887579
1.8875,0.3505519516698157,0.7169542943804712
1.888,0.3529440384305563,0.7860460903918757
1.8885,0.3553425113724091,0.862007860203309
1.889,0.3577473468234159,0.9455417658145987
1.8895,0.3601585210488217,1.0374235167454544
1.89,0.3625760102513102,1.1385102454371996
1.8905,0.3649997905712392,1.2497492429433992
1.891,0.3674298380868752,1.3721876506072275
1.8915,0.3698661288146304,1.506983214246812
1.892,0.3723086387093003,1.6554162194359578
1.8925,0.3747573436642955,1.8189027399209166
1.893,0.377212219511888,1.9990093462188787
1.8935,0.3796732420234429,2.1974694381740156
1.894,0.3821403869096658,2.4162013839168757
1.8945,0.3846136298208286,2.6573286684924042
1.895,0.3870929463470234,2.923202278665709
1.8955,0.3895783120183972,3.216425576337737
1.896,0.3920697023053956,3.53988194195249
1.8965,0.394567092618998,3.8967655015817386
1.897,0.3970704583109745,4.290615287450935
1.8975,0.3995797746741151,4.725353221936783
1.898,0.4020950169424815,5.205326360061668
1.8985,0.4046161602916452,5.735353875738569
1.899,0.4071431798389407,6.320779333153134
1.8995,0.4096760506437054,6.967528847361767
1.9,0.4122147477075266,7.6821758082569565
1.9005,0.4147592459744895,8.472012920344774
1.901,0.4173095203314233,9.345132398294403
1.9015,0.4198655456081499,10.310515256048113
1.902,0.4224272965777329,11.378130736650165
1.9025,0.4249947479567219,12.559047052243981
1.903,0.4275678744054093,13.865554740456087
1.9035,0.4301466505280763,15.311304096326836
1.904,0.4327310508732434,16.911458310060954
1.9045,0.4353210499339227,18.68286413227936
1.905,0.437916622147869,20.644242102619
1.9055,0.4405177418978324,22.816398617195386
1.906,0.4431243835118127,25.22246237866243
1.9065,0.4457365212633065,27.88814807281892
1.907,0.4483541293715701,30.8420504518319
1.9075,0.4509771820018685,34.11597238037842
1.908,0.453605653265731,37.7452908223946
1.9085,0.4562395172212075,41.76936521794042
1.909,0.4588787478731239,46.23199322816885
1.9095,0.4615233191733394,51.181919418361645
1.91,0.4641732050210043,56.673403112166085
1.9105,0.4668283792628122,62.76685239319702
1.911,0.4694888156932665,69.529532062833
1.9115,0.4721544880549325,77.03635429604597
1.912,0.4748253700387045,85.37076178307636
1.9125,0.4775014352840512,94.62571431692969
1.913,0.4801826573792904,104.90479110124328
1.9135,0.4828690098618425,116.32342252635489
1.914,0.4855604662184947,129.01026681409544
1.9145,0.4882569998856559,143.10874878478992
1.915,0.4909585842496279,158.77878007862157
1.9155,0.4936651926468665,176.19868249478014
1.916,0.4963767983642396,195.56733872749808
1.9165,0.4990933746392904,217.10659771271233
1.917,0.5018148946605092,241.06396509200712
1.9175,0.5045413315675924,267.71561299559926
1.918,0.5072726584517082,297.3697474938732
1.9185,0.510008848355763,330.37037672210965
1.919,0.512749874274667,367.10152790900764
1.9195,0.5154957091556013,407.9919674068011
1.92,0.5182463258982838,453.52048440837876
1.9205,0.5210016973552394,504.2218064344546
1.921,0.5237617963320611,560.6932229812454
1.9215,0.5265265955876879,623.602003050611
1.922,0.5292960678346673,693.6937027646848
1.9225,0.5320701857394263,771.8014710422173
1.923,0.5348489219225412,858.8564745414748
1.9235,0.5376322489590075,955.8995779380252
1.924,0.5404201393785113,1064.0944323077795
1.9245,0.5432125656657011,1184.7421431554653
1.925,0.5460095002604536,1319.29771072469
1.9255,0.5488109155581551,1469.388458939357
1.926,0.5516167839099662,1636.8346959801654
1.9265,0.5544270776231035,1823.672879470762
1.927,0.5572417689610982,2032.1815929379513
1.9275,0.5600608301440844,2264.9106781033897
1.928,0.5628842333490665,2524.713910162939
